GameDuration,BlueTeamWin,BlueTeamTowersTaken,BlueTeamInhibitorsTaken,BlueTeamDragonsTaken,BlueTeamGrubsTaken,BlueTeamRiftheraldTaken,BlueTeamBaronTaken,BluePlayer1Role,BluePlayer1ChampionId,BluePlayer1GoldSpent,BluePlayer1Level,BluePlayer1Kills,BluePlayer1Deaths,BluePlayer1Assists,BluePlayer1CreepScore,BluePlayer1WardScore,BluePlayer2Role,BluePlayer2ChampionId,BluePlayer2GoldSpent,BluePlayer2Level,BluePlayer2Kills,BluePlayer2Deaths,BluePlayer2Assists,BluePlayer2CreepScore,BluePlayer2WardScore,BluePlayer3Role,BluePlayer3ChampionId,BluePlayer3GoldSpent,BluePlayer3Level,BluePlayer3Kills,BluePlayer3Deaths,BluePlayer3Assists,BluePlayer3CreepScore,BluePlayer3WardScore,BluePlayer4Role,BluePlayer4ChampionId,BluePlayer4GoldSpent,BluePlayer4Level,BluePlayer4Kills,BluePlayer4Deaths,BluePlayer4Assists,BluePlayer4CreepScore,BluePlayer4WardScore,BluePlayer5Role,BluePlayer5ChampionId,BluePlayer5GoldSpent,BluePlayer5Level,BluePlayer5Kills,BluePlayer5Deaths,BluePlayer5Assists,BluePlayer5CreepScore,BluePlayer5WardScore,RedTeamTowersTaken,RedTeamInhibitorsTaken,RedTeamDragonsTaken,RedTeamGrubsTaken,RedTeamRiftheraldTaken,RedTeamBaronTaken,RedPlayer1Role,RedPlayer1ChampionId,RedPlayer1GoldSpent,RedPlayer1Level,RedPlayer1Kills,RedPlayer1Deaths,RedPlayer1Assists,RedPlayer1CreepScore,RedPlayer1WardScore,RedPlayer2Role,RedPlayer2ChampionId,RedPlayer2GoldSpent,RedPlayer2Level,RedPlayer2Kills,RedPlayer2Deaths,RedPlayer2Assists,RedPlayer2CreepScore,RedPlayer2WardScore,RedPlayer3Role,RedPlayer3ChampionId,RedPlayer3GoldSpent,RedPlayer3Level,RedPlayer3Kills,RedPlayer3Deaths,RedPlayer3Assists,RedPlayer3CreepScore,RedPlayer3WardScore,RedPlayer4Role,RedPlayer4ChampionId,RedPlayer4GoldSpent,RedPlayer4Level,RedPlayer4Kills,RedPlayer4Deaths,RedPlayer4Assists,RedPlayer4CreepScore,RedPlayer4WardScore,RedPlayer5Role,RedPlayer5ChampionId,RedPlayer5GoldSpent,RedPlayer5Level,RedPlayer5Kills,RedPlayer5Deaths,RedPlayer5Assists,RedPlayer5CreepScore,RedPlayer5WardScore
1587,0,3,0,0,0,0,1,TOP,350,7550,15,0,7,6,146,16,JUNGLE,91,9675,13,3,9,6,118,28,MIDDLE,777,11800,16,8,6,4,205,20,BOTTOM,81,16993,15,15,8,2,224,18,SUPPORT,201,7610,12,0,9,17,36,65,10,2,3,3,0,0,TOP,904,11625,18,11,1,7,209,39,JUNGLE,102,12425,16,9,4,12,173,13,MIDDLE,103,10075,15,10,8,10,165,13,BOTTOM,18,12250,14,5,8,7,206,19,SUPPORT,888,8730,13,4,5,16,26,78
1966,0,8,0,3,3,1,1,TOP,157,17900,20,18,6,8,268,22,JUNGLE,11,12700,16,8,9,8,183,22,MIDDLE,24,10233,15,4,12,2,148,41,BOTTOM,45,13600,16,9,6,6,216,21,SUPPORT,34,10815,16,5,5,13,76,108,6,1,2,0,0,1,TOP,74,12225,19,6,14,8,186,15,JUNGLE,254,10475,17,3,9,11,159,33,MIDDLE,238,15750,17,19,7,4,217,31,BOTTOM,523,15250,18,10,6,7,293,29,SUPPORT,267,7670,15,0,9,18,38,91
1886,1,9,1,4,0,1,2,TOP,904,13808,20,10,5,8,224,23,JUNGLE,950,14550,18,11,4,9,184,12,MIDDLE,55,13040,18,13,10,4,178,20,BOTTOM,800,15250,16,12,7,6,216,22,SUPPORT,22,9735,15,1,5,21,56,78,3,0,1,3,0,0,TOP,122,9850,16,2,11,2,180,24,JUNGLE,63,10550,16,2,7,9,165,18,MIDDLE,91,17800,16,18,11,5,183,14,BOTTOM,804,14350,15,9,10,3,257,10,SUPPORT,902,7645,14,0,8,17,23,75
2032,1,9,1,2,1,1,0,TOP,83,11955,20,3,5,9,303,35,JUNGLE,33,10775,16,3,7,14,167,44,MIDDLE,101,16340,18,13,5,8,252,23,BOTTOM,67,14237,15,9,10,12,214,23,SUPPORT,78,10410,15,6,6,19,76,116,6,0,3,2,0,1,TOP,10,17375,20,14,3,9,335,24,JUNGLE,19,13800,18,4,6,12,226,26,MIDDLE,8,12325,16,4,6,13,206,33,BOTTOM,29,16400,16,11,8,14,165,22,SUPPORT,111,9195,14,0,12,20,43,98
1713,0,11,1,1,3,1,1,TOP,420,11400,17,4,10,1,211,25,JUNGLE,28,10600,16,5,3,11,162,12,MIDDLE,777,11325,15,6,9,3,227,16,BOTTOM,119,17400,14,16,9,5,186,8,SUPPORT,111,9260,13,1,7,20,48,79,5,1,2,0,0,0,TOP,98,11475,19,6,4,21,211,8,JUNGLE,75,10833,16,6,6,16,160,14,MIDDLE,887,15150,16,16,4,7,155,2,BOTTOM,221,16470,14,9,9,12,216,17,SUPPORT,201,7445,14,1,9,23,18,64
1521,0,1,0,1,0,0,0,TOP,39,9950,15,3,9,2,232,20,JUNGLE,9,9375,14,2,3,7,186,52,MIDDLE,950,9950,14,6,5,1,221,15,BOTTOM,29,8850,12,2,8,4,165,19,SUPPORT,16,5370,11,0,5,7,40,54,11,2,2,3,1,1,TOP,86,13650,19,15,2,0,249,21,JUNGLE,104,12050,15,7,3,7,164,18,MIDDLE,101,7650,15,3,2,5,214,22,BOTTOM,110,12237,14,4,5,4,209,10,SUPPORT,111,6685,11,1,1,14,42,98
1878,0,2,0,0,3,0,0,TOP,799,11550,18,7,8,6,195,18,JUNGLE,421,17275,17,18,6,5,188,34,MIDDLE,90,15750,16,3,13,9,232,22,BOTTOM,901,11650,15,4,5,8,242,21,SUPPORT,89,7915,13,2,12,13,22,84,9,3,5,0,1,1,TOP,24,11983,18,7,10,5,206,18,JUNGLE,203,15100,17,10,5,6,191,38,MIDDLE,103,13600,18,15,5,7,263,35,BOTTOM,202,12950,16,7,7,16,181,44,SUPPORT,63,10475,14,5,7,15,64,112
2021,0,1,0,0,3,0,0,TOP,54,8950,18,5,13,11,121,19,JUNGLE,64,9750,15,3,17,6,114,31,MIDDLE,45,14125,18,8,9,8,244,16,BOTTOM,222,14950,18,9,12,9,238,27,SUPPORT,63,11150,16,7,13,10,65,52,11,3,5,0,1,2,TOP,82,13700,20,11,8,12,191,30,JUNGLE,91,15550,18,22,5,9,206,26,MIDDLE,245,13100,18,8,8,7,231,33,BOTTOM,236,18200,18,19,6,9,270,25,SUPPORT,53,9750,17,4,5,21,31,69
1968,1,8,1,2,0,1,1,TOP,904,12200,19,10,5,4,230,32,JUNGLE,154,10200,16,1,6,13,148,14,MIDDLE,238,16500,17,17,5,3,203,29,BOTTOM,221,14100,16,6,5,9,256,16,SUPPORT,26,8950,15,2,3,23,58,105,4,0,2,3,0,0,TOP,83,12058,18,5,6,4,191,37,JUNGLE,141,12150,16,4,6,8,164,15,MIDDLE,79,11050,15,3,8,9,213,23,BOTTOM,145,14350,15,6,5,9,237,19,SUPPORT,800,9290,13,6,11,10,58,91
1282,1,6,0,1,0,1,0,TOP,41,10750,16,8,3,4,205,21,JUNGLE,102,8958,14,5,4,4,159,14,MIDDLE,142,9375,14,5,4,4,198,14,BOTTOM,235,10300,12,6,4,6,171,16,SUPPORT,43,5515,10,0,3,10,31,49,1,0,2,3,0,0,TOP,85,7800,13,2,7,1,151,16,JUNGLE,31,6400,11,3,2,6,97,22,MIDDLE,80,8510,12,8,5,5,123,7,BOTTOM,145,7900,11,1,4,2,189,22,SUPPORT,161,6275,10,3,7,2,52,54
1832,1,9,1,1,3,0,1,TOP,86,15110,18,10,5,7,203,27,JUNGLE,80,12690,15,6,7,12,154,17,MIDDLE,136,10260,16,4,4,11,202,18,BOTTOM,498,12230,15,10,7,13,212,13,SUPPORT,76,10105,15,7,4,19,85,98,2,0,3,0,1,0,TOP,82,11200,17,6,9,1,225,19,JUNGLE,120,11400,15,5,6,9,144,25,MIDDLE,7,11450,16,9,3,4,159,21,BOTTOM,360,11275,13,5,11,5,183,28,SUPPORT,111,7725,12,2,8,13,54,84
1534,1,11,2,3,0,1,0,TOP,78,9550,17,5,3,8,165,18,JUNGLE,104,11500,16,5,3,5,185,22,MIDDLE,14,11200,16,6,1,12,237,16,BOTTOM,55,14625,15,23,1,6,184,18,SUPPORT,79,7405,14,1,3,20,53,56,1,0,1,3,0,0,TOP,17,7725,15,2,7,2,174,9,JUNGLE,113,7975,12,4,8,4,104,22,MIDDLE,13,8300,15,3,5,1,206,17,BOTTOM,236,7700,12,0,10,2,161,10,SUPPORT,267,6050,11,2,10,3,32,25
1938,1,9,1,2,3,0,1,TOP,10,12000,19,6,6,13,253,28,JUNGLE,56,12450,17,4,3,15,178,18,MIDDLE,115,13225,18,7,1,15,271,26,BOTTOM,21,14000,16,5,5,6,261,18,SUPPORT,101,9450,15,6,9,11,52,54,5,0,3,0,1,1,TOP,240,11375,17,5,8,4,215,41,JUNGLE,113,10375,15,1,6,9,153,34,MIDDLE,92,12025,16,5,7,1,256,28,BOTTOM,901,15550,16,13,4,1,273,9,SUPPORT,43,8730,13,0,3,13,55,99
1239,1,5,0,3,3,1,0,TOP,86,6100,13,2,3,2,130,11,JUNGLE,64,7500,13,2,2,6,121,20,MIDDLE,92,9700,15,6,3,1,197,20,BOTTOM,145,11850,12,12,1,0,205,15,SUPPORT,43,6455,10,0,1,12,26,53,0,0,0,0,0,0,TOP,122,8775,14,6,1,0,195,29,JUNGLE,5,6300,12,1,7,5,106,7,MIDDLE,8,5900,12,1,5,0,170,13,BOTTOM,81,8083,12,1,4,1,175,4,SUPPORT,432,5605,9,1,5,2,26,45
1984,1,10,3,2,2,1,0,TOP,83,12200,19,1,4,5,227,29,JUNGLE,24,14900,17,7,9,3,213,17,MIDDLE,238,16950,18,13,3,5,258,32,BOTTOM,222,12900,16,9,4,7,271,47,SUPPORT,223,10345,15,6,3,14,47,94,2,0,1,1,0,0,TOP,58,11400,18,5,3,1,282,34,JUNGLE,107,12900,15,5,10,7,162,20,MIDDLE,103,14625,16,8,8,4,260,30,BOTTOM,21,14450,15,4,10,3,245,25,SUPPORT,350,7555,15,1,5,11,21,84
1525,1,8,1,1,0,0,0,TOP,23,11500,17,9,2,4,246,17,JUNGLE,517,9650,15,9,1,8,151,11,MIDDLE,112,8775,14,5,4,9,183,14,BOTTOM,222,10025,14,4,4,6,204,17,SUPPORT,432,5880,12,1,4,13,23,50,3,0,3,3,0,0,TOP,14,9700,14,3,9,3,165,20,JUNGLE,59,9350,12,4,5,7,119,17,MIDDLE,61,9600,14,6,6,1,203,9,BOTTOM,221,9350,12,2,5,3,199,14,SUPPORT,267,5605,11,0,3,9,25,63
2423,1,14,4,4,0,0,1,TOP,54,15850,20,8,10,23,198,32,JUNGLE,234,19083,18,20,7,12,229,52,MIDDLE,134,19200,18,12,16,8,306,19,BOTTOM,360,19700,17,19,15,11,176,37,SUPPORT,111,13710,18,7,8,28,53,89,5,0,2,3,0,0,TOP,83,14300,20,1,13,9,289,31,JUNGLE,35,16058,18,14,12,19,161,47,MIDDLE,103,17800,18,11,11,14,331,33,BOTTOM,29,21650,18,21,17,11,195,14,SUPPORT,555,13780,18,9,14,19,59,91
1737,0,2,0,0,0,1,0,TOP,223,7800,15,1,10,7,133,18,JUNGLE,56,11400,14,6,10,5,137,36,MIDDLE,910,9350,15,5,9,4,169,33,BOTTOM,901,9275,14,2,2,1,203,16,SUPPORT,235,8900,14,3,3,7,106,54,11,4,4,3,0,1,TOP,106,14000,18,11,2,5,215,23,JUNGLE,233,12400,16,10,4,7,155,30,MIDDLE,518,10800,16,10,7,10,183,24,BOTTOM,22,11150,14,3,3,5,180,17,SUPPORT,117,7090,14,0,1,13,31,77
1630,1,11,4,3,0,1,1,TOP,24,9333,18,6,4,6,182,17,JUNGLE,517,10540,15,2,6,7,159,22,MIDDLE,166,11450,17,11,4,4,238,22,BOTTOM,81,14308,16,15,1,7,244,24,SUPPORT,12,7000,14,0,2,23,24,97,1,0,1,3,0,0,TOP,133,10650,16,4,6,7,196,21,JUNGLE,233,10850,14,5,5,4,156,29,MIDDLE,7,8850,14,4,4,4,189,24,BOTTOM,67,9700,13,4,12,4,201,18,SUPPORT,526,5925,12,0,7,7,52,93
1608,0,2,0,2,3,0,0,TOP,11,7150,14,4,11,0,119,12,JUNGLE,113,10800,13,6,9,6,138,17,MIDDLE,103,9260,14,8,11,4,145,26,BOTTOM,498,14350,14,10,6,6,236,17,SUPPORT,40,7445,12,0,7,19,24,69,11,3,2,0,1,1,TOP,76,12350,18,13,2,7,174,24,JUNGLE,59,9325,15,5,4,16,113,28,MIDDLE,157,13550,16,16,7,5,226,9,BOTTOM,17,12670,15,4,8,14,192,23,SUPPORT,98,8970,13,6,7,12,49,61
2055,1,10,2,5,0,1,1,TOP,127,12225,18,4,13,7,211,25,JUNGLE,59,13925,18,4,6,20,197,56,MIDDLE,157,18200,18,17,4,3,343,13,BOTTOM,22,14750,17,7,7,15,229,25,SUPPORT,147,10320,17,4,5,25,61,78,5,0,0,3,0,1,TOP,106,13000,18,6,7,2,255,22,JUNGLE,107,19800,18,16,5,4,252,42,MIDDLE,8,12000,18,3,8,13,254,12,BOTTOM,119,18450,16,10,9,9,262,27,SUPPORT,267,8940,15,0,7,22,33,96
2910,1,11,3,2,0,0,1,TOP,10,16560,20,6,10,22,319,49,JUNGLE,143,16750,18,10,17,28,232,28,MIDDLE,103,16800,18,9,18,14,219,36,BOTTOM,67,41960,18,34,14,18,229,37,SUPPORT,99,16795,18,10,15,32,154,152,9,2,5,3,1,1,TOP,86,25260,20,13,9,4,429,34,JUNGLE,107,24250,18,19,16,13,254,34,MIDDLE,55,18645,18,24,15,5,328,42,BOTTOM,51,21150,18,13,15,18,285,60,SUPPORT,111,11825,18,5,14,26,31,86
1925,0,3,0,3,0,0,0,TOP,36,12100,17,4,7,6,195,30,JUNGLE,233,11150,15,7,10,3,133,15,MIDDLE,238,11550,14,8,12,5,161,23,BOTTOM,63,10900,15,4,10,5,199,27,SUPPORT,161,9810,14,4,8,4,78,91,9,1,1,3,1,0,TOP,223,14810,19,17,4,13,157,27,JUNGLE,141,13575,17,11,5,4,224,41,MIDDLE,103,12610,15,4,11,13,159,31,BOTTOM,21,10625,15,5,4,6,184,19,SUPPORT,99,11250,16,10,3,17,73,70
1687,1,9,2,3,3,0,1,TOP,114,12983,18,6,1,7,275,35,JUNGLE,5,11550,15,7,7,8,145,26,MIDDLE,105,12775,17,16,6,2,196,30,BOTTOM,99,13550,15,8,7,16,185,18,SUPPORT,432,8350,14,0,6,24,22,80,3,0,1,0,0,0,TOP,68,8875,16,6,6,1,200,22,JUNGLE,64,10000,14,4,7,10,151,30,MIDDLE,134,12710,14,10,9,3,189,17,BOTTOM,498,12375,14,6,7,10,197,23,SUPPORT,111,7880,12,1,8,20,37,97
2239,0,4,0,3,2,1,0,TOP,2,13550,19,10,9,5,241,32,JUNGLE,75,13933,18,6,6,9,172,20,MIDDLE,901,10950,16,2,7,8,203,17,BOTTOM,145,15100,16,8,10,2,264,39,SUPPORT,518,10985,14,5,8,8,50,85,9,1,2,1,0,1,TOP,67,15075,20,7,9,5,287,44,JUNGLE,35,11350,16,3,7,9,163,34,MIDDLE,245,11325,17,3,4,5,222,26,BOTTOM,29,17050,18,21,8,6,228,26,SUPPORT,99,11430,17,6,3,18,101,132
2082,0,6,1,2,1,0,0,TOP,86,12400,18,6,5,7,198,24,JUNGLE,107,15375,18,9,9,8,250,17,MIDDLE,154,12350,15,7,11,9,168,34,BOTTOM,223,13650,16,5,7,7,232,21,SUPPORT,235,12000,15,4,10,17,94,107,8,1,3,2,1,2,TOP,110,14120,19,8,9,10,233,25,JUNGLE,234,15300,18,11,3,6,179,34,MIDDLE,45,11900,18,8,11,14,222,32,BOTTOM,202,17250,17,12,5,17,281,16,SUPPORT,111,10095,17,3,3,21,68,115
1874,0,2,0,0,0,1,0,TOP,54,10180,17,4,6,7,203,9,JUNGLE,20,12200,15,8,7,7,138,25,MIDDLE,103,9550,16,4,6,3,214,41,BOTTOM,360,13250,15,8,7,0,234,14,SUPPORT,147,7120,13,0,7,11,41,76,10,2,4,3,0,1,TOP,86,14250,19,10,8,6,264,29,JUNGLE,31,10450,16,6,3,8,122,40,MIDDLE,55,11300,16,11,5,8,168,29,BOTTOM,498,11375,15,2,3,7,219,40,SUPPORT,25,11350,15,4,5,12,77,89
1540,1,5,0,3,3,1,1,TOP,14,11425,16,3,5,1,232,15,JUNGLE,233,9725,17,4,2,4,199,28,MIDDLE,7,7850,14,4,1,0,188,19,BOTTOM,236,9325,13,5,4,4,218,15,SUPPORT,235,8310,13,3,2,9,33,55,0,0,0,0,0,0,TOP,78,9025,17,6,4,1,207,23,JUNGLE,59,10325,15,1,3,5,235,20,MIDDLE,893,7875,14,1,4,3,203,20,BOTTOM,145,10800,13,4,6,4,175,17,SUPPORT,147,6555,12,2,2,6,56,63
3158,1,11,5,4,3,0,2,TOP,110,19200,20,25,10,9,307,51,JUNGLE,19,25250,18,12,20,14,240,38,MIDDLE,127,17925,18,21,17,17,229,45,BOTTOM,901,18800,18,7,5,17,314,43,SUPPORT,107,18005,18,12,11,17,155,42,9,3,4,0,1,1,TOP,17,22050,20,17,21,12,420,67,JUNGLE,64,18225,18,5,16,9,174,46,MIDDLE,161,18100,18,15,9,21,262,37,BOTTOM,21,22785,18,24,18,11,193,74,SUPPORT,26,17100,18,2,13,34,96,93
3257,0,15,5,4,1,0,2,TOP,67,21405,20,7,18,9,304,43,JUNGLE,17,20850,18,7,12,18,285,41,MIDDLE,238,23250,18,24,8,10,383,31,BOTTOM,21,26250,18,17,20,9,302,27,SUPPORT,147,16695,18,4,13,26,143,147,10,3,3,2,1,0,TOP,122,19700,20,10,12,8,338,50,JUNGLE,35,26800,18,29,7,9,245,52,MIDDLE,45,24450,18,16,13,12,383,41,BOTTOM,236,22530,18,14,13,11,423,34,SUPPORT,412,15990,18,2,14,29,85,131
2460,1,10,2,3,3,1,2,TOP,82,14800,20,17,7,14,171,34,JUNGLE,56,17500,18,15,8,13,211,34,MIDDLE,112,12175,18,7,10,19,134,23,BOTTOM,910,18510,18,14,6,16,232,5,SUPPORT,89,11075,17,3,4,23,36,105,4,0,2,0,0,0,TOP,36,14150,19,6,13,7,185,3,JUNGLE,64,14100,17,8,11,8,189,9,MIDDLE,84,11300,17,7,12,9,123,19,BOTTOM,115,16450,17,8,11,13,247,23,SUPPORT,111,11195,16,6,10,11,29,95
1729,1,9,1,4,3,1,1,TOP,84,9750,17,6,3,7,180,23,JUNGLE,876,10600,16,5,5,12,142,30,MIDDLE,7,13950,17,18,2,15,168,28,BOTTOM,901,12275,15,11,3,11,201,22,SUPPORT,111,7715,13,2,6,15,38,82,1,0,0,0,0,0,TOP,122,9500,15,6,11,3,134,11,JUNGLE,59,11300,14,3,6,7,167,20,MIDDLE,103,7870,13,2,8,5,159,8,BOTTOM,498,10675,14,3,5,8,214,17,SUPPORT,555,8605,11,5,12,7,40,79
1883,0,3,0,0,3,0,0,TOP,800,10950,16,5,11,3,202,38,JUNGLE,11,15325,16,11,7,5,210,38,MIDDLE,99,10400,15,3,7,7,204,20,BOTTOM,901,9675,13,2,10,3,153,14,SUPPORT,63,11515,15,6,10,6,142,48,9,1,5,0,1,1,TOP,14,11950,19,4,6,11,254,35,JUNGLE,64,14200,17,12,4,13,165,26,MIDDLE,45,14700,18,16,7,1,263,37,BOTTOM,21,15750,16,10,4,12,237,32,SUPPORT,40,9130,14,3,6,25,17,87
1325,1,6,1,1,3,1,0,TOP,150,10333,15,4,1,6,206,20,JUNGLE,5,10075,14,8,0,10,118,20,MIDDLE,268,9200,14,3,3,6,224,17,BOTTOM,222,12200,12,11,3,12,166,6,SUPPORT,32,5600,11,1,5,17,23,44,0,0,2,0,0,0,TOP,86,6680,14,1,3,2,193,12,JUNGLE,131,7600,12,3,6,3,124,14,MIDDLE,90,7100,14,1,4,2,217,16,BOTTOM,360,9450,11,7,7,1,177,18,SUPPORT,526,4850,10,0,7,7,20,27
1717,1,9,1,2,3,1,0,TOP,27,10950,17,2,10,7,253,16,JUNGLE,19,14125,17,16,6,15,144,31,MIDDLE,4,11900,16,8,5,10,233,17,BOTTOM,901,9950,14,10,3,8,190,8,SUPPORT,267,6815,13,2,4,14,17,85,3,0,2,0,0,0,TOP,777,9475,16,4,7,1,239,20,JUNGLE,203,11425,15,4,8,7,152,25,MIDDLE,84,14250,17,13,8,2,234,24,BOTTOM,63,11250,13,4,10,7,221,6,SUPPORT,223,8450,14,2,5,6,47,61
1557,0,1,0,0,3,1,0,TOP,516,8275,14,2,8,3,163,30,JUNGLE,234,9750,14,4,5,4,169,24,MIDDLE,105,10450,14,6,9,2,200,11,BOTTOM,901,11725,14,4,6,4,232,7,SUPPORT,267,5945,11,1,7,6,39,94,8,1,3,0,0,1,TOP,58,9250,17,3,3,7,215,14,JUNGLE,60,11725,15,8,4,8,154,43,MIDDLE,777,12600,17,10,3,4,230,17,BOTTOM,222,15200,16,12,3,8,279,22,SUPPORT,53,7715,13,2,4,17,41,87
2498,1,11,1,2,0,0,2,TOP,82,17350,20,10,9,5,310,40,JUNGLE,141,16100,18,9,9,13,180,41,MIDDLE,84,15950,18,12,8,7,201,40,BOTTOM,22,13750,17,4,16,14,215,33,SUPPORT,101,14050,18,8,5,12,114,78,7,2,4,3,0,1,TOP,122,13425,20,7,10,7,232,38,JUNGLE,24,20800,18,21,10,6,235,33,MIDDLE,90,16025,18,5,9,5,289,41,BOTTOM,81,16233,18,10,8,10,246,30,SUPPORT,78,12030,18,4,6,21,63,115
1931,0,3,0,2,0,0,0,TOP,54,11050,17,4,9,5,195,31,JUNGLE,517,13725,17,7,6,9,211,26,MIDDLE,55,11125,16,5,10,7,167,29,BOTTOM,81,14908,15,9,7,2,270,18,SUPPORT,99,8220,14,2,8,9,37,85,9,1,3,3,1,1,TOP,39,12875,18,5,10,6,245,20,JUNGLE,32,12000,18,4,3,14,182,26,MIDDLE,238,16850,18,17,7,5,226,23,BOTTOM,45,16400,18,13,1,5,240,17,SUPPORT,235,9200,15,1,6,18,40,96
2071,0,5,0,1,0,1,0,TOP,83,11325,18,1,1,5,249,34,JUNGLE,104,14000,17,8,7,4,227,21,MIDDLE,131,12275,15,6,11,5,192,31,BOTTOM,110,19950,18,13,9,6,282,17,SUPPORT,526,9510,14,1,9,20,27,79,11,3,4,3,0,2,TOP,14,19350,20,9,5,8,363,33,JUNGLE,28,9850,17,8,4,10,135,36,MIDDLE,142,12000,17,7,4,9,207,21,BOTTOM,22,15625,16,8,12,10,231,18,SUPPORT,147,11615,16,5,4,24,82,90
1845,0,3,0,0,3,1,0,TOP,799,12050,17,9,9,5,157,35,JUNGLE,60,9500,15,4,5,9,118,20,MIDDLE,131,12375,15,10,14,3,184,33,BOTTOM,67,11760,14,7,14,6,135,19,SUPPORT,45,7800,14,2,15,9,91,81,11,2,3,0,0,1,TOP,31,10650,17,5,8,3,179,30,JUNGLE,141,13450,18,14,8,8,185,27,MIDDLE,238,14400,17,14,8,7,189,9,BOTTOM,21,19050,17,19,3,8,257,17,SUPPORT,25,9220,16,4,6,23,47,91
2299,0,9,4,4,3,1,1,TOP,86,17250,20,14,11,5,290,37,JUNGLE,5,14450,18,5,10,4,217,33,MIDDLE,157,15125,17,7,9,4,258,42,BOTTOM,51,15950,15,8,12,5,267,26,SUPPORT,902,11000,15,3,4,11,31,99,8,1,2,0,0,1,TOP,82,14000,20,12,7,14,209,37,JUNGLE,104,14100,18,3,12,11,248,28,MIDDLE,777,18300,18,23,8,10,260,16,BOTTOM,235,14650,18,6,6,21,216,35,SUPPORT,147,9535,18,1,4,22,92,126
2270,0,6,0,4,1,1,1,TOP,516,14000,19,10,10,14,159,25,JUNGLE,56,14750,17,8,13,13,166,57,MIDDLE,8,14640,17,11,13,9,224,23,BOTTOM,145,20300,18,21,12,12,255,24,SUPPORT,111,11925,16,4,13,25,28,115,7,1,2,2,0,1,TOP,31,14385,20,9,7,15,239,35,JUNGLE,233,20575,18,32,10,8,216,45,MIDDLE,90,12650,18,6,10,23,245,27,BOTTOM,498,16575,17,10,14,22,218,20,BOTTOM,412,11650,16,4,13,34,35,126
1719,0,5,0,2,3,0,0,TOP,86,12150,16,7,7,2,217,22,JUNGLE,254,12725,15,9,7,7,155,23,MIDDLE,950,10275,14,5,5,7,185,26,BOTTOM,63,10000,14,1,10,7,160,19,SUPPORT,50,9020,12,4,8,9,71,67,8,1,2,0,1,1,TOP,58,11000,17,12,4,6,156,17,JUNGLE,102,11383,15,5,7,11,145,11,MIDDLE,136,11600,16,7,3,17,190,25,BOTTOM,22,15550,15,10,8,12,205,23,SUPPORT,147,8015,14,3,4,23,43,70
1849,1,9,1,2,3,1,1,TOP,41,15285,19,13,7,7,242,20,JUNGLE,78,11950,17,9,6,7,173,21,MIDDLE,105,14560,16,14,7,6,175,41,BOTTOM,498,14200,15,12,7,12,189,14,SUPPORT,497,8990,14,1,9,23,35,71,2,0,1,0,0,0,TOP,11,9675,16,4,12,6,163,39,JUNGLE,91,15775,18,15,8,6,210,36,MIDDLE,45,13400,17,7,8,4,226,13,BOTTOM,202,11250,15,6,9,8,188,20,SUPPORT,63,9280,13,4,12,13,63,86
2100,1,9,2,3,3,1,1,TOP,82,13350,20,8,5,0,274,22,JUNGLE,56,14625,18,11,3,8,223,39,MIDDLE,84,13735,18,10,6,3,241,33,BOTTOM,119,10800,16,0,6,10,243,31,SUPPORT,99,9085,15,1,6,13,61,61,6,1,2,0,0,0,TOP,150,15133,19,6,7,4,265,22,JUNGLE,266,12050,17,3,7,5,201,39,MIDDLE,101,13050,16,6,7,11,197,31,BOTTOM,901,15300,16,8,5,8,256,20,SUPPORT,147,9960,15,3,5,14,71,93
2125,1,7,1,4,3,0,1,TOP,875,13650,20,6,7,2,274,41,JUNGLE,56,15300,18,14,4,10,216,25,MIDDLE,90,12625,18,2,7,10,291,37,BOTTOM,29,13875,17,12,9,4,184,18,SUPPORT,63,10860,16,5,5,18,68,109,5,0,1,0,1,1,TOP,122,15600,20,8,7,5,294,25,JUNGLE,133,16600,18,14,7,6,236,23,MIDDLE,131,11300,17,4,8,3,207,30,BOTTOM,222,12000,16,4,6,10,202,24,SUPPORT,37,9060,14,1,11,13,35,82
1915,1,11,4,4,3,0,1,TOP,98,11350,19,6,4,10,240,25,JUNGLE,233,14150,17,12,5,7,158,47,MIDDLE,45,17275,18,14,3,7,254,31,BOTTOM,202,11675,16,4,4,6,227,22,SUPPORT,17,9775,15,1,8,13,54,49,3,0,0,0,1,0,TOP,75,10925,19,4,5,5,238,20,JUNGLE,64,14450,16,9,8,3,186,35,MIDDLE,84,11125,16,8,12,3,185,29,BOTTOM,63,11075,15,3,7,7,240,16,SUPPORT,117,7080,14,0,5,12,43,51
1527,0,1,0,0,3,1,0,TOP,92,7950,14,2,5,2,169,19,JUNGLE,233,13250,15,11,6,5,161,17,MIDDLE,5,8000,13,2,6,5,171,20,BOTTOM,235,9700,13,4,6,5,160,16,SUPPORT,111,6190,11,2,6,7,38,44,10,2,3,0,0,1,TOP,420,10950,18,7,3,2,245,26,JUNGLE,64,12725,15,9,6,11,152,19,MIDDLE,55,10375,15,8,3,6,158,26,BOTTOM,147,9050,14,3,5,10,185,11,SUPPORT,37,7520,12,2,5,10,41,51
